ID	SYMBOL	GENE_PRODUCT_NAME	GO_TERM	GO EVIDENCE CODE	REFERENCE	SUPERCLASS
https://identifiers.org/uniprot:Q8BR86	Kirrel3	Kin of IRRE-like protein 3	GO:0048812	IMP	PMID:23637329	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BTW9	Pak4	Serine/threonine-protein kinase PAK 4	GO:0060996	IGI	PMID:23509247	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BTY2	Slc4a7	Sodium bicarbonate cotransporter 3	GO:0060117	IMP	PMID:12808454	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BUJ9	Lrp12	Low-density lipoprotein receptor-related protein 12	GO:0031175	IMP	PMID:26639854	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BVJ9	Trip11	Thyroid hormone receptor interactor 11	GO:0060122	IMP	PMID:25605782	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BW22	Ss18l1	Calcium-responsive transactivator	GO:0016358	IMP	PMID:14716005	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BWP8	B4gat1	Beta-1,4-glucuronyltransferase 1	GO:0007411	IMP	PMID:23217742	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BXK9	Clic5	Chloride intracellular channel protein 5	GO:0060088	IMP	PMID:17021174	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BYH0	Drgx	Dorsal root ganglia homeobox protein	GO:0007409	IMP	PMID:11498051	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BYH0	Drgx	Dorsal root ganglia homeobox protein	GO:0007411	IMP	PMID:12917357	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BZ64	Tctn1	Tectonic-1	GO:0021956	IMP	PMID:16357211	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BZ97	Prdm8	PR domain zinc finger protein 8	GO:0021540	IMP	PMID:22284184	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BZ97	Prdm8	PR domain zinc finger protein 8	GO:0021952	IMP	PMID:22284184	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BZ97	Prdm8	PR domain zinc finger protein 8	GO:0021957	IMP	PMID:22284184	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C067	Mcf2	Mcf.2 transforming sequence	GO:0016358	IMP	PMID:11940671	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C110	Slitrk6	SLIT and NTRK-like protein 6	GO:0002093	IMP	PMID:19936227	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C110	Slitrk6	SLIT and NTRK-like protein 6	GO:0007409	IDA	PMID:14550773	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C110	Slitrk6	SLIT and NTRK-like protein 6	GO:0048812	IMP	PMID:19936227	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C1Z7	Bbs4	BBSome complex member BBS4	GO:0016358	IMP	PMID:15322545	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C1Z7	Bbs4	BBSome complex member BBS4	GO:0035845	IMP	PMID:23178122	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C1Z7	Bbs4	BBSome complex member BBS4	GO:0046548	IMP	PMID:15173597	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C456	Wdpcp	WD repeat-containing and planar cell polarity effector protein fritz homolog	GO:0002093	IMP	PMID:24302887	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C4W3	Nrn1l	Neuritin-like protein	GO:1990138	IDA	PMID:18265009	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C4X7	Minar2	Major intrinsically disordered NOTCH2-binding receptor 1-like homolog	GO:0060122	IMP	PMID:35727972	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C5W0	Clmn	Calmin	GO:0031175	IMP	PMID:22001116	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C6A8	Bhlhe22	Class E basic helix-loop-helix protein 22	GO:0021540	IMP	PMID:22284184	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C6A8	Bhlhe22	Class E basic helix-loop-helix protein 22	GO:0021952	IMP	PMID:22284184	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C6A8	Bhlhe22	Class E basic helix-loop-helix protein 22	GO:0021957	IMP	PMID:22284184	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C6A8	Bhlhe22	Class E basic helix-loop-helix protein 22	GO:0021957	IGI	PMID:22284184	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C6A8	Bhlhe22	Class E basic helix-loop-helix protein 22	GO:0021960	IMP	PMID:22284184	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C7R4	Uba6	Ubiquitin-like modifier-activating enzyme 6	GO:0060996	IMP	PMID:23499007	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CBF3	Ephb1	Ephrin type-B receptor 1	GO:0007411	IDA	PMID:11532925	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CBF3	Ephb1	Ephrin type-B receptor 1	GO:0007411	IMP	PMID:12971893	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CBF3	Ephb1	Ephrin type-B receptor 1	GO:0007411	IMP	PMID:16701205	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CBF3	Ephb1	Ephrin type-B receptor 1	GO:0007411	IMP	PMID:24997765	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CBF3	Ephb1	Ephrin type-B receptor 1	GO:0021952	IDA	PMID:12971893	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CBF3	Ephb1	Ephrin type-B receptor 1	GO:0021952	IMP	PMID:12971893	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CBF3	Ephb1	Ephrin type-B receptor 1	GO:0031290	IDA	PMID:12971893	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CBF3	Ephb1	Ephrin type-B receptor 1	GO:0060997	IMP	PMID:17310244	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CBR6	Tsku	Tsukushi	GO:0021540	IMP	PMID:21055390	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CBR6	Tsku	Tsukushi	GO:0021960	IMP	PMID:21055390	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CBW3	Abi1	Abl interactor 1	GO:0048813	IDA	PMID:25297099	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CEE7	Rdh13	Retinol dehydrogenase 13	GO:0042462	IMP	PMID:22605914	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CFV4	Nrn1	Neuritin	GO:1990138	IDA	PMID:18265009	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CGF6	Wdr47	WD repeat-containing protein 47	GO:0021960	IMP	PMID:29078390	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CGF6	Wdr47	WD repeat-containing protein 47	GO:0031175	IMP	PMID:29078390	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CH72	Trim32	E3 ubiquitin-protein ligase TRIM32	GO:0061564	IMP	PMID:19155210	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIN4	Pak2	Serine/threonine-protein kinase PAK 2	GO:0060996	IGI	PMID:23509247	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIV8	Tbce	Tubulin-specific chaperone E	GO:0007409	IMP	PMID:12446740	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIV8	Tbce	Tubulin-specific chaperone E	GO:0048936	IMP	PMID:7472523	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8JZQ2	Afg3l2	Mitochondrial inner membrane m-AAA protease component AFG3L2	GO:0007409	IMP	PMID:2917690	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K0P2	Kidins220	Kidins220 protein	GO:0048813	IMP	PMID:19449316	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K1A6	Cc2d1a	Coiled-coil and C2 domain-containing protein 1A	GO:0140059	IMP	PMID:26826102	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K1A6	Cc2d1a	Coiled-coil and C2 domain-containing protein 1A	GO:0150023	IMP	PMID:26826102	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K1S1	Lgi4	Leucine-rich repeat LGI family member 4	GO:0042551	IMP	PMID:15282162	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K1S2	Unc5d	Netrin receptor UNC5D	GO:0007411	IGI	PMID:21673655	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K1S3	Unc5b	Netrin receptor UNC5B	GO:0033564	IMP	PMID:18479186	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K1S4	Unc5a	Netrin receptor UNC5A	GO:0033564	IMP	PMID:18479186	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K3B1	Fbxo45	F-box/SPRY domain-containing protein 1	GO:0021957	IMP	PMID:19398581	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K3B1	Fbxo45	F-box/SPRY domain-containing protein 1	GO:0021960	IMP	PMID:19398581	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K3E5	Ahi1	Jouberin	GO:0035845	IMP	PMID:20592197	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K3F6	Kcnq3	Potassium voltage-gated channel subfamily KQT member 3	GO:0016322	IGI	PMID:30382937	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K445	Clrn1	Clarin-1	GO:0060088	IMP	PMID:19414487	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K445	Clrn1	Clarin-1	GO:0060088	IMP	PMID:19423712	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K445	Clrn1	Clarin-1	GO:0060117	IMP	PMID:19414487	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K480	Mfrp	Membrane frizzled-related protein	GO:0042462	IMP	PMID:21052544	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K4E0	Alms1	Centrosome-associated protein ALMS1	GO:0046548	IMP	PMID:16000322	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K4E0	Alms1	Centrosome-associated protein ALMS1	GO:0060122	IMP	PMID:21071598	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K4G5	Ablim1	Actin-binding LIM protein 1	GO:0007411	IDA	PMID:11163266	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K4J6	Mrtfa	Myocardin-related transcription factor A	GO:0031175	IGI	PMID:20534669	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8QZW2	Fev	Protein FEV	GO:0042551	IMP	PMID:20818386	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R418	Dicer1	Endoribonuclease Dicer	GO:0060119	IMP	PMID:19416898	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R4A3	Dact1	Dapper homolog 1	GO:0048813	IMP	PMID:20335472	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R4A3	Dact1	Dapper homolog 1	GO:0048813	IGI	PMID:20335472	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R4F1	Ntng2	Netrin-G2	GO:0007409	IDA	PMID:11804778	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R4G0	Ntng1	Netrin-G1	GO:0007409	IDA	PMID:11804778	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R4P5	Tmc1	Transmembrane channel-like protein 1	GO:0060117	IMP	PMID:22105175	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R555	Crtac1	Cartilage acidic protein 1	GO:0007413	IMP	PMID:21817055	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VBW8	Ttc36	Tetratricopeptide repeat protein 36	GO:0021954	IMP	PMID:31537781	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VBX2	Sptbn4	PH domain-containing protein	GO:0007409	IMP	PMID:1634998	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VBX2	Sptbn4	PH domain-containing protein	GO:0021952	IMP	PMID:17197442	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VBX2	Sptbn4	PH domain-containing protein	GO:0045162	IMP	PMID:17197442	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VD72	Ttc8	Tetratricopeptide repeat protein 8	GO:0007411	IGI	PMID:21646512	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VD72	Ttc8	Tetratricopeptide repeat protein 8	GO:0060122	IMP	PMID:25605782	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VEC3	Adgrf1	Adhesion G-protein coupled receptor F1	GO:0031175	IDA	PMID:27759003	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VEC3	Adgrf1	Adhesion G-protein coupled receptor F1	GO:0031175	IMP	PMID:27759003	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VGE3	Or8a1b	Olfactory receptor	GO:0007411	IGI	PMID:21646512	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VHC5	Cabp4	Calcium-binding protein 4	GO:0008594	IMP	PMID:16249514	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VHC5	Cabp4	Calcium-binding protein 4	GO:0046549	IMP	PMID:16249514	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VHN7	Adgrv1	Adhesion G-protein coupled receptor V1	GO:0060122	IMP	PMID:17295842	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VHN7	Adgrv1	Adhesion G-protein coupled receptor V1	GO:0060122	IMP	PMID:17567809	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VHS2	Crb1	Protein crumbs homolog 1	GO:0035845	IMP	PMID:12915475	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VHS2	Crb1	Protein crumbs homolog 1	GO:0042462	IMP	PMID:12915475	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VHS2	Crb1	Protein crumbs homolog 1	GO:0042462	IMP	PMID:21052544	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VIE5	Sptbn4	Spectrin beta chain	GO:0007409	IMP	PMID:1634998	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VIE5	Sptbn4	Spectrin beta chain	GO:0021952	IMP	PMID:17197442	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VIE5	Sptbn4	Spectrin beta chain	GO:0045162	IMP	PMID:17197442	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VIM6	Strc	Stereocilin	GO:0060088	IMP	PMID:18849963	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VIM6	Strc	Stereocilin	GO:0060088	IGI	PMID:30801007	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VIM6	Strc	Stereocilin	GO:0060122	IMP	PMID:31776257	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91V10	Vsx1	Visual system homeobox 1	GO:0042551	IGI	PMID:18322081	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91V10	Vsx1	Visual system homeobox 1	GO:0048666	IMP	PMID:14745032	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91V10	Vsx1	Visual system homeobox 1	GO:0048666	IMP	PMID:15043821	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91WF7	Fig4	Polyphosphoinositide phosphatase	GO:0048666	IMP	PMID:17572665	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91WF7	Fig4	Polyphosphoinositide phosphatase	GO:0048666	IMP	PMID:22028665	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91WF7	Fig4	Polyphosphoinositide phosphatase	GO:0048666	IGI	PMID:22028665	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91WZ8	Dtnbp1	Dysbindin	GO:0048813	IMP	PMID:25297099	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91Y09	Pcdhac2	Cadherin domain-containing protein	GO:0036515	IMP	PMID:29162883	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91YP6	Elmod3	ELMO domain-containing protein 3	GO:0060117	IMP	PMID:31628468	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91YP6	Elmod3	ELMO domain-containing protein 3	GO:0120045	IMP	PMID:31628468	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZD4	Vangl2	Vang-like protein 2	GO:0060119	IGI	PMID:20940229	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZD4	Vangl2	Vang-like protein 2	GO:0060122	IGI	PMID:18066062	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZD4	Vangl2	Vang-like protein 2	GO:0060122	IMP	PMID:18606138	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZD4	Vangl2	Vang-like protein 2	GO:0060122	IGI	PMID:23760952	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZE6	Sptbn4	Spectrin beta chain	GO:0007409	IMP	PMID:1634998	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZE6	Sptbn4	Spectrin beta chain	GO:0021952	IMP	PMID:17197442	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZE6	Sptbn4	Spectrin beta chain	GO:0045162	IMP	PMID:17197442	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZI0	Celsr3	Cadherin EGF LAG seven-pass G-type receptor 3	GO:0007413	IMP	PMID:15778712	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZI8	Dio3	Thyroxine 5-deiodinase	GO:0046549	IMP	PMID:20203194	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZQ1	Pde6c	Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha'	GO:0046549	IMP	PMID:21052544	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZS8	Adarb1	Double-stranded RNA-specific editase 1	GO:0021965	IMP	PMID:20826656	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91ZU6	Dst	Dystonin	GO:0007409	IMP	PMID:1634998	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q922J6	Tspan2	Tetraspanin-2	GO:0061564	IGI	PMID:24038504	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q922Y8	Zfp212	C2H2-type domain-containing protein	GO:0016358	IMP	PMID:34815492	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q92581	SLC9A6	Sodium/hydrogen exchanger 6	GO:0048675	IDA	PMID:24035762	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q92581	SLC9A6	Sodium/hydrogen exchanger 6	GO:0048812	IDA	PMID:24035762	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q92581	SLC9A6	Sodium/hydrogen exchanger 6	GO:0097484	IDA	PMID:24035762	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q96J17	NOLC1	Srp40 C-terminal domain-containing protein	GO:0007409	IMP	PMID:24794856	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99748	NRTN	Neurturin	GO:0031175	IDA	PMID:15242795	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99JB0	Klf7	Krueppel-like factor 7	GO:0007409	IMP	PMID:15964824	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99JB0	Klf7	Krueppel-like factor 7	GO:0007411	IMP	PMID:15964824	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99JB0	Klf7	Krueppel-like factor 7	GO:0048813	IMP	PMID:15964824	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99KW3	Triobp	TRIO and F-actin-binding protein	GO:0060088	IMP	PMID:20510926	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99MQ5	Col25a1	Collagen alpha-1(XXV) chain	GO:0060385	IMP	PMID:24453327	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99N72	Mcf2	Mcf2 proto-oncogene protein	GO:0016358	IMP	PMID:11940671	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99PF4	Cdh23	Cadherin-23	GO:0060088	IMP	PMID:11138008	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99PF4	Cdh23	Cadherin-23	GO:0060088	IMP	PMID:11322776	http://purl.obolibrary.org/obo/PR_000000001
